county,date,customers_out
Haywood,2023-03-22,317
Henry,2023-03-22,316
Jefferson,2023-03-22,1
Knox,2023-03-22,946
Lake,2023-03-22,1
Lawrence,2023-03-22,34
Loudon,2023-03-22,7
Macon,2023-03-22,3
Madison,2023-03-22,56
Marion,2023-03-22,5
Marshall,2023-03-22,1
Maury,2023-03-22,63
McMinn,2023-03-22,1
Meigs,2023-03-22,110
Monroe,2023-03-22,35
Montgomery,2023-03-22,910
Morgan,2023-03-22,2
Obion,2023-03-22,7
Pickett,2023-03-22,1
Polk,2023-03-22,31
Rhea,2023-03-22,19
Roane,2023-03-22,1
Robertson,2023-03-22,929
Rutherford,2023-03-22,38
Sequatchie,2023-03-22,360
Sevier,2023-03-22,516
Shelby,2023-03-22,2896
Stewart,2023-03-22,43
Sullivan,2023-03-22,23
Sumner,2023-03-22,14
Tipton,2023-03-22,1
Union,2023-03-22,7
Washington,2023-03-22,70
Williamson,2023-03-22,815
Wilson,2023-03-22,31
Bedford,2023-03-23,10
Bledsoe,2023-03-23,1
Blount,2023-03-23,1736
Bradley,2023-03-23,1
Campbell,2023-03-23,73
Carroll,2023-03-23,0
Cheatham,2023-03-23,5
Chester,2023-03-23,1
Claiborne,2023-03-23,229
Cocke,2023-03-23,4
Coffee,2023-03-23,2
Crockett,2023-03-23,81
Cumberland,2023-03-23,44
Davidson,2023-03-23,87
DeKalb,2023-03-23,1
Dyer,2023-03-23,2
Fayette,2023-03-23,12
Fentress,2023-03-23,2
Franklin,2023-03-23,111
Gibson,2023-03-23,0
Giles,2023-03-23,11
Grainger,2023-03-23,31
Greene,2023-03-23,12
Grundy,2023-03-23,27
Hamblen,2023-03-23,20
Hamilton,2023-03-23,1
Hardeman,2023-03-23,0
Hawkins,2023-03-23,34
Haywood,2023-03-23,1
Henderson,2023-03-23,0
Henry,2023-03-23,3
Jefferson,2023-03-23,1
Knox,2023-03-23,1587
Lauderdale,2023-03-23,0
Lawrence,2023-03-23,10
Loudon,2023-03-23,1143
Macon,2023-03-23,2
Madison,2023-03-23,12
Marion,2023-03-23,5
Marshall,2023-03-23,7
Maury,2023-03-23,37
McNairy,2023-03-23,0
Meigs,2023-03-23,1
Monroe,2023-03-23,589
Montgomery,2023-03-23,69
Moore,2023-03-23,2
Pickett,2023-03-23,1
Polk,2023-03-23,2
Rhea,2023-03-23,1
Roane,2023-03-23,387
Robertson,2023-03-23,1220
Rutherford,2023-03-23,38
Sequatchie,2023-03-23,6
Sevier,2023-03-23,75
Shelby,2023-03-23,220
Stewart,2023-03-23,4
Sullivan,2023-03-23,31
Sumner,2023-03-23,57
Tipton,2023-03-23,0
Trousdale,2023-03-23,4
Union,2023-03-23,0
Washington,2023-03-23,6
Williamson,2023-03-23,311
Wilson,2023-03-23,22
Anderson,2023-03-24,2
Bedford,2023-03-24,44
Blount,2023-03-24,11
Bradley,2023-03-24,1
Campbell,2023-03-24,36
Cannon,2023-03-24,50
Carroll,2023-03-24,0
Cheatham,2023-03-24,188
Chester,2023-03-24,869
Claiborne,2023-03-24,9
Cocke,2023-03-24,11
Coffee,2023-03-24,1
Crockett,2023-03-24,963
Cumberland,2023-03-24,1
Davidson,2023-03-24,5438
DeKalb,2023-03-24,2
Fayette,2023-03-24,208
Fentress,2023-03-24,2
Franklin,2023-03-24,4
Gibson,2023-03-24,39
Giles,2023-03-24,56
Grainger,2023-03-24,4
Greene,2023-03-24,4
Grundy,2023-03-24,15
Hamblen,2023-03-24,20
Hamilton,2023-03-24,1
Hancock,2023-03-24,3
Hardeman,2023-03-24,43
Hawkins,2023-03-24,68
Haywood,2023-03-24,235
Henderson,2023-03-24,182
Henry,2023-03-24,258
Jefferson,2023-03-24,58
Knox,2023-03-24,107
Lawrence,2023-03-24,11
Loudon,2023-03-24,12
Madison,2023-03-24,5215
Marion,2023-03-24,106
Marshall,2023-03-24,9
Maury,2023-03-24,293
McMinn,2023-03-24,29
Meigs,2023-03-24,2
Monroe,2023-03-24,21
Montgomery,2023-03-24,2618
Moore,2023-03-24,1
Morgan,2023-03-24,0
Obion,2023-03-24,766
Overton,2023-03-24,1
Polk,2023-03-24,50
Putnam,2023-03-24,1
Roane,2023-03-24,3
Robertson,2023-03-24,680
Rutherford,2023-03-24,237
Sequatchie,2023-03-24,5
Sevier,2023-03-24,9
Shelby,2023-03-24,17447
Stewart,2023-03-24,1345
Sullivan,2023-03-24,163
Sumner,2023-03-24,128
Tipton,2023-03-24,54
Unicoi,2023-03-24,1
Union,2023-03-24,243
Washington,2023-03-24,585
Weakley,2023-03-24,0
Williamson,2023-03-24,4853
Wilson,2023-03-24,8
Anderson,2023-03-25,129
Bedford,2023-03-25,4
Bledsoe,2023-03-25,718
Blount,2023-03-25,4980
Bradley,2023-03-25,3689
Campbell,2023-03-25,834
Cannon,2023-03-25,51
Cheatham,2023-03-25,187
Chester,2023-03-25,26
Claiborne,2023-03-25,278
Clay,2023-03-25,67
Cocke,2023-03-25,656
Coffee,2023-03-25,11
Cumberland,2023-03-25,2772
Davidson,2023-03-25,6283
DeKalb,2023-03-25,2
Fayette,2023-03-25,8
Fentress,2023-03-25,40
Franklin,2023-03-25,681
Gibson,2023-03-25,35
Giles,2023-03-25,60
Grainger,2023-03-25,122
Greene,2023-03-25,1913
Grundy,2023-03-25,84
Hamblen,2023-03-25,44
Hamilton,2023-03-25,2142
Hancock,2023-03-25,198
Hawkins,2023-03-25,905
Haywood,2023-03-25,10
Henderson,2023-03-25,345
Henry,2023-03-25,128
Jefferson,2023-03-25,2668
Knox,2023-03-25,18008
Lawrence,2023-03-25,156
Loudon,2023-03-25,511
Macon,2023-03-25,534
Madison,2023-03-25,2828
Marion,2023-03-25,116
Marshall,2023-03-25,9
Maury,2023-03-25,293
McMinn,2023-03-25,880
Meigs,2023-03-25,460
Monroe,2023-03-25,1284
Montgomery,2023-03-25,2678
Moore,2023-03-25,51
Morgan,2023-03-25,0
Obion,2023-03-25,14
Overton,2023-03-25,2
Pickett,2023-03-25,500
Polk,2023-03-25,1838
Putnam,2023-03-25,7
Rhea,2023-03-25,1049
Roane,2023-03-25,1072
Robertson,2023-03-25,972
Rutherford,2023-03-25,360
Sequatchie,2023-03-25,1997
Sevier,2023-03-25,7998
Shelby,2023-03-25,14860
Stewart,2023-03-25,4538
Sullivan,2023-03-25,1351
Sumner,2023-03-25,321
Tipton,2023-03-25,5
Trousdale,2023-03-25,472
Unicoi,2023-03-25,46
Union,2023-03-25,87
Van Buren,2023-03-25,7
Washington,2023-03-25,13074
Williamson,2023-03-25,3719
Wilson,2023-03-25,8
Anderson,2023-03-26,7
Bedford,2023-03-26,3
Bledsoe,2023-03-26,11
Blount,2023-03-26,39
Bradley,2023-03-26,22
Campbell,2023-03-26,28
Cannon,2023-03-26,0
Chester,2023-03-26,3
Claiborne,2023-03-26,10
Cocke,2023-03-26,45
Coffee,2023-03-26,4
Crockett,2023-03-26,9
Cumberland,2023-03-26,16
Davidson,2023-03-26,924
Fayette,2023-03-26,4
Fentress,2023-03-26,8
Franklin,2023-03-26,433
Giles,2023-03-26,1898
Grainger,2023-03-26,12
Greene,2023-03-26,9
Grundy,2023-03-26,3
Hamblen,2023-03-26,35
Hamilton,2023-03-26,27
Hardeman,2023-03-26,1
Hawkins,2023-03-26,20
Haywood,2023-03-26,0
Henderson,2023-03-26,2
Henry,2023-03-26,9
Jefferson,2023-03-26,33
Knox,2023-03-26,101
Lawrence,2023-03-26,667
Lewis,2023-03-26,0
Lincoln,2023-03-26,0
Loudon,2023-03-26,1605
Madison,2023-03-26,3
Marion,2023-03-26,12
Marshall,2023-03-26,1
Maury,2023-03-26,66
McMinn,2023-03-26,3
Meigs,2023-03-26,42
Monroe,2023-03-26,4
Montgomery,2023-03-26,8
Moore,2023-03-26,1
Obion,2023-03-26,2
Pickett,2023-03-26,0
Polk,2023-03-26,22
Putnam,2023-03-26,1
Rhea,2023-03-26,44
Roane,2023-03-26,3
Robertson,2023-03-26,4
Rutherford,2023-03-26,50
Scott,2023-03-26,0
Sequatchie,2023-03-26,3
Sevier,2023-03-26,100
Shelby,2023-03-26,1690
Stewart,2023-03-26,1
Sullivan,2023-03-26,40
Sumner,2023-03-26,94
Tipton,2023-03-26,24
Unicoi,2023-03-26,1
Union,2023-03-26,13
Warren,2023-03-26,0
Washington,2023-03-26,38
White,2023-03-26,1
Williamson,2023-03-26,4
Wilson,2023-03-26,2
Anderson,2023-03-27,22
Bedford,2023-03-27,4
Bledsoe,2023-03-27,14
Blount,2023-03-27,736
Bradley,2023-03-27,71
Campbell,2023-03-27,486
Cannon,2023-03-27,2
Cheatham,2023-03-27,4
Chester,2023-03-27,23
Claiborne,2023-03-27,3
Clay,2023-03-27,13
Cocke,2023-03-27,14
Coffee,2023-03-27,2
Cumberland,2023-03-27,2
Davidson,2023-03-27,2003
DeKalb,2023-03-27,1
Dickson,2023-03-27,0
Fayette,2023-03-27,2
Fentress,2023-03-27,3
Franklin,2023-03-27,2
Gibson,2023-03-27,613
Giles,2023-03-27,3
Grainger,2023-03-27,32
Greene,2023-03-27,8
Grundy,2023-03-27,2
Hamblen,2023-03-27,1
Hamilton,2023-03-27,2
Hardeman,2023-03-27,1
Hawkins,2023-03-27,29
Haywood,2023-03-27,355
Henderson,2023-03-27,2
Henry,2023-03-27,54
Hickman,2023-03-27,0
Jefferson,2023-03-27,1
Knox,2023-03-27,124
Lake,2023-03-27,2
Lawrence,2023-03-27,8
Lincoln,2023-03-27,1
Loudon,2023-03-27,4
Madison,2023-03-27,31
Marion,2023-03-27,13
Marshall,2023-03-27,66
Maury,2023-03-27,20
McMinn,2023-03-27,81
Meigs,2023-03-27,6
Monroe,2023-03-27,16
Montgomery,2023-03-27,61
Moore,2023-03-27,1
Obion,2023-03-27,21
Pickett,2023-03-27,46
Polk,2023-03-27,1
Putnam,2023-03-27,1
Rhea,2023-03-27,1
Roane,2023-03-27,1
Robertson,2023-03-27,55
Rutherford,2023-03-27,18
Sevier,2023-03-27,82
Shelby,2023-03-27,2611
Smith,2023-03-27,0
Stewart,2023-03-27,24
Sullivan,2023-03-27,132
Sumner,2023-03-27,300
Tipton,2023-03-27,9
Trousdale,2023-03-27,2
Unicoi,2023-03-27,1
Union,2023-03-27,6
Warren,2023-03-27,0
Washington,2023-03-27,35
Williamson,2023-03-27,19
Wilson,2023-03-27,47
Anderson,2023-03-28,22
Blount,2023-03-28,3
Bradley,2023-03-28,1
Campbell,2023-03-28,0
Chester,2023-03-28,5
Claiborne,2023-03-28,0
Cocke,2023-03-28,1
Davidson,2023-03-28,2
Franklin,2023-03-28,21
Grainger,2023-03-28,0
Greene,2023-03-28,0
Hamblen,2023-03-28,1
Hawkins,2023-03-28,4
Jefferson,2023-03-28,0
Knox,2023-03-28,4
Lawrence,2023-03-28,1
Loudon,2023-03-28,1
Montgomery,2023-03-28,0
Pickett,2023-03-28,46
Sevier,2023-03-28,32
Shelby,2023-03-28,7
Sullivan,2023-03-28,1
Sumner,2023-03-28,300
Unicoi,2023-03-28,0
Union,2023-03-28,0
Washington,2023-03-28,2
Bledsoe,2024-12-31,24
Campbell,2024-12-31,10
Claiborne,2024-12-31,48
Cocke,2024-12-31,2
Coffee,2024-12-31,1
Crockett,2024-12-31,0
Cumberland,2024-12-31,104
Davidson,2024-12-31,35
Dyer,2024-12-31,0
Fentress,2024-12-31,13
Gibson,2024-12-31,0
Hamblen,2024-12-31,2
Hamilton,2024-12-31,68
Hawkins,2024-12-31,2
Haywood,2024-12-31,0
Jefferson,2024-12-31,103
Knox,2024-12-31,67
Lake,2024-12-31,0
Lauderdale,2024-12-31,0
Lawrence,2024-12-31,2
Loudon,2024-12-31,109
Madison,2024-12-31,2
Marion,2024-12-31,2
McMinn,2024-12-31,358
Meigs,2024-12-31,327
Morgan,2024-12-31,2
Obion,2024-12-31,0
Overton,2024-12-31,1
Rhea,2024-12-31,4
Roane,2024-12-31,2
Rutherford,2024-12-31,1
Sequatchie,2024-12-31,1
Sevier,2024-12-31,28
Shelby,2024-12-31,873
Stewart,2024-12-31,1
Sullivan,2024-12-31,69
Sumner,2024-12-31,3
Union,2024-12-31,31
Washington,2024-12-31,51
Weakley,2024-12-31,0
Bledsoe,2025-01-01,1
Blount,2025-01-01,25
Bradley,2025-01-01,1
Campbell,2025-01-01,137
Cheatham,2025-01-01,489
Claiborne,2025-01-01,98
Clay,2025-01-01,10
Cocke,2025-01-01,215
Coffee,2025-01-01,4
Crockett,2025-01-01,0
Cumberland,2025-01-01,1
Davidson,2025-01-01,8
Dyer,2025-01-01,0
Fayette,2025-01-01,1
Fentress,2025-01-01,1
Franklin,2025-01-01,1213
Gibson,2025-01-01,0
Giles,2025-01-01,75
Grainger,2025-01-01,20
Greene,2025-01-01,1
Grundy,2025-01-01,1
Hamblen,2025-01-01,1
Hamilton,2025-01-01,22
Hawkins,2025-01-01,17
Haywood,2025-01-01,0
Jefferson,2025-01-01,18
Knox,2025-01-01,1711
Lake,2025-01-01,0
Lauderdale,2025-01-01,0
Lawrence,2025-01-01,33
Loudon,2025-01-01,27
Macon,2025-01-01,11
Madison,2025-01-01,1
Marion,2025-01-01,6
Maury,2025-01-01,3
Monroe,2025-01-01,60
Montgomery,2025-01-01,4
Moore,2025-01-01,5
Morgan,2025-01-01,2
Obion,2025-01-01,0
Pickett,2025-01-01,1
Rhea,2025-01-01,1
Roane,2025-01-01,16
Robertson,2025-01-01,1
Rutherford,2025-01-01,6
Sequatchie,2025-01-01,1
Sevier,2025-01-01,64
Shelby,2025-01-01,686
Sullivan,2025-01-01,14
Sumner,2025-01-01,7
Tipton,2025-01-01,4
Union,2025-01-01,528
Van Buren,2025-01-01,1
Washington,2025-01-01,4
Weakley,2025-01-01,0
Williamson,2025-01-01,4
Wilson,2025-01-01,2
Bedford,2025-01-02,0
Bledsoe,2025-01-02,1
Blount,2025-01-02,47
Bradley,2025-01-02,50
Campbell,2025-01-02,50
Cannon,2025-01-02,3
Cheatham,2025-01-02,8
Chester,2025-01-02,3
Cocke,2025-01-02,343
Coffee,2025-01-02,0
Crockett,2025-01-02,0
Cumberland,2025-01-02,22
Davidson,2025-01-02,361
DeKalb,2025-01-02,0
Dickson,2025-01-02,0
Dyer,2025-01-02,0
Fayette,2025-01-02,18
Fentress,2025-01-02,1
Franklin,2025-01-02,52
Gibson,2025-01-02,0
Giles,2025-01-02,12
Grainger,2025-01-02,1
Greene,2025-01-02,1
Hamblen,2025-01-02,4
Hamilton,2025-01-02,101
Hawkins,2025-01-02,44
Haywood,2025-01-02,1
Henry,2025-01-02,510
Hickman,2025-01-02,0
Jefferson,2025-01-02,22
Knox,2025-01-02,106
Lake,2025-01-02,0
Lauderdale,2025-01-02,4
Lawrence,2025-01-02,16
Loudon,2025-01-02,5
Macon,2025-01-02,3
Madison,2025-01-02,5
Marion,2025-01-02,1
Marshall,2025-01-02,12
Maury,2025-01-02,3
McMinn,2025-01-02,1
Monroe,2025-01-02,42
Montgomery,2025-01-02,8
Obion,2025-01-02,0
Overton,2025-01-02,1
Pickett,2025-01-02,1
Polk,2025-01-02,2
Putnam,2025-01-02,20
Rhea,2025-01-02,1
Roane,2025-01-02,1
Robertson,2025-01-02,4
Rutherford,2025-01-02,5
Sevier,2025-01-02,63
Shelby,2025-01-02,686
Smith,2025-01-02,0
Stewart,2025-01-02,2
Sullivan,2025-01-02,42
Sumner,2025-01-02,276
Tipton,2025-01-02,20
Trousdale,2025-01-02,0
Union,2025-01-02,6
Van Buren,2025-01-02,1
Warren,2025-01-02,0
Washington,2025-01-02,141
Weakley,2025-01-02,0
White,2025-01-02,1
Williamson,2025-01-02,44
Wilson,2025-01-02,2
Anderson,2025-01-03,1
Bedford,2025-01-03,1
Bledsoe,2025-01-03,2
Blount,2025-01-03,77
Bradley,2025-01-03,2
Campbell,2025-01-03,18
Cannon,2025-01-03,2
Cheatham,2025-01-03,6
Claiborne,2025-01-03,6
Clay,2025-01-03,1
Cocke,2025-01-03,3
Coffee,2025-01-03,2
Crockett,2025-01-03,0
Cumberland,2025-01-03,357
Davidson,2025-01-03,22
DeKalb,2025-01-03,1
Dyer,2025-01-03,0
Fayette,2025-01-03,2
Fentress,2025-01-03,1
Franklin,2025-01-03,227
Gibson,2025-01-03,0
Giles,2025-01-03,5
Grainger,2025-01-03,13
Greene,2025-01-03,3
Hamblen,2025-01-03,69
Hamilton,2025-01-03,2374
Hawkins,2025-01-03,44
Haywood,2025-01-03,0
Henry,2025-01-03,1
Jefferson,2025-01-03,37
Knox,2025-01-03,61
Lake,2025-01-03,0
Lauderdale,2025-01-03,4
Lawrence,2025-01-03,8
Loudon,2025-01-03,8
Macon,2025-01-03,2
Madison,2025-01-03,3
Marion,2025-01-03,3
Marshall,2025-01-03,62
Maury,2025-01-03,44
McMinn,2025-01-03,1
Meigs,2025-01-03,3
Monroe,2025-01-03,308
Montgomery,2025-01-03,3
Moore,2025-01-03,2
Obion,2025-01-03,0
Overton,2025-01-03,1
Polk,2025-01-03,2
Putnam,2025-01-03,1
Rhea,2025-01-03,4
Roane,2025-01-03,3
Robertson,2025-01-03,2
Rutherford,2025-01-03,6
Sequatchie,2025-01-03,14
Sevier,2025-01-03,1077
Shelby,2025-01-03,72
Stewart,2025-01-03,1
Sullivan,2025-01-03,32
Sumner,2025-01-03,134
Tipton,2025-01-03,1
Union,2025-01-03,1
Van Buren,2025-01-03,1
Washington,2025-01-03,51
Weakley,2025-01-03,0
Williamson,2025-01-03,55
Wilson,2025-01-03,4
Anderson,2025-01-04,1
Bedford,2025-01-04,1
Bledsoe,2025-01-04,2
Blount,2025-01-04,44
Bradley,2025-01-04,2
Campbell,2025-01-04,30
Cannon,2025-01-04,37
Cheatham,2025-01-04,1
Chester,2025-01-04,3
Claiborne,2025-01-04,6
Cocke,2025-01-04,1
Crockett,2025-01-04,0
Cumberland,2025-01-04,356
Davidson,2025-01-04,1230
DeKalb,2025-01-04,1
Dyer,2025-01-04,0
Franklin,2025-01-04,2
Gibson,2025-01-04,0
Giles,2025-01-04,835
Greene,2025-01-04,1
Grundy,2025-01-04,1
Hamblen,2025-01-04,20
Hamilton,2025-01-04,12
Hawkins,2025-01-04,2
Haywood,2025-01-04,0
Henry,2025-01-04,5
Jefferson,2025-01-04,186
Knox,2025-01-04,606
Lake,2025-01-04,0
Lauderdale,2025-01-04,0
Lawrence,2025-01-04,4
Loudon,2025-01-04,4
Madison,2025-01-04,5
Marion,2025-01-04,7
Maury,2025-01-04,1
McMinn,2025-01-04,80
Monroe,2025-01-04,308
Obion,2025-01-04,0
Rhea,2025-01-04,3
Roane,2025-01-04,2
Robertson,2025-01-04,1
Rutherford,2025-01-04,85
Sequatchie,2025-01-04,1
Sevier,2025-01-04,22
Shelby,2025-01-04,1565
Stewart,2025-01-04,1
Sullivan,2025-01-04,5
Sumner,2025-01-04,1
Tipton,2025-01-04,3
Van Buren,2025-01-04,1
Washington,2025-01-04,1
Weakley,2025-01-04,0
Williamson,2025-01-04,2
Wilson,2025-01-04,4
Anderson,2025-01-05,12
Bedford,2025-01-05,85
Bledsoe,2025-01-05,1
Blount,2025-01-05,9
Bradley,2025-01-05,74
Campbell,2025-01-05,412
Cannon,2025-01-05,85
Claiborne,2025-01-05,913
Cocke,2025-01-05,31
Coffee,2025-01-05,11
Crockett,2025-01-05,0
Cumberland,2025-01-05,307
Davidson,2025-01-05,2031
DeKalb,2025-01-05,5
Dyer,2025-01-05,0
Fayette,2025-01-05,6
Fentress,2025-01-05,111
Franklin,2025-01-05,74
Gibson,2025-01-05,0
Giles,2025-01-05,9
Grainger,2025-01-05,10
Greene,2025-01-05,52
Hamblen,2025-01-05,1
Hamilton,2025-01-05,170
Hancock,2025-01-05,1
Hardeman,2025-01-05,2
Hawkins,2025-01-05,3
Haywood,2025-01-05,9
Henry,2025-01-05,1
Jefferson,2025-01-05,1
Knox,2025-01-05,52
Lake,2025-01-05,0
Lauderdale,2025-01-05,0
Lawrence,2025-01-05,5
Lincoln,2025-01-05,1
Loudon,2025-01-05,95
Macon,2025-01-05,540
Madison,2025-01-05,42
Marion,2025-01-05,2
Maury,2025-01-05,56
McMinn,2025-01-05,9
Meigs,2025-01-05,4
Monroe,2025-01-05,164
Montgomery,2025-01-05,227
Obion,2025-01-05,0
Overton,2025-01-05,1
Polk,2025-01-05,4
Putnam,2025-01-05,1
Rhea,2025-01-05,1
Roane,2025-01-05,1
Robertson,2025-01-05,101
Rutherford,2025-01-05,203
Sequatchie,2025-01-05,41
Sevier,2025-01-05,66
Shelby,2025-01-05,1521
Stewart,2025-01-05,13
Sullivan,2025-01-05,1017
Sumner,2025-01-05,70
Tipton,2025-01-05,48
Union,2025-01-05,547
Van Buren,2025-01-05,1
Washington,2025-01-05,36
Weakley,2025-01-05,0
White,2025-01-05,44
Williamson,2025-01-05,1
Wilson,2025-01-05,67
Anderson,2025-01-06,12
Bedford,2025-01-06,243
Bledsoe,2025-01-06,114
Blount,2025-01-06,1095
Bradley,2025-01-06,1637
Campbell,2025-01-06,26
Cannon,2025-01-06,85
Cheatham,2025-01-06,1
Chester,2025-01-06,6
Claiborne,2025-01-06,6
Clay,2025-01-06,5
Cocke,2025-01-06,31
Coffee,2025-01-06,4
Crockett,2025-01-06,0
Cumberland,2025-01-06,346
Davidson,2025-01-06,49
DeKalb,2025-01-06,5
Dickson,2025-01-06,0
Dyer,2025-01-06,0
Fayette,2025-01-06,65
Fentress,2025-01-06,475
Franklin,2025-01-06,106
Gibson,2025-01-06,0
Giles,2025-01-06,22
Grainger,2025-01-06,21
Greene,2025-01-06,36
Hamblen,2025-01-06,2
Hamilton,2025-01-06,771
Hancock,2025-01-06,8
Hardeman,2025-01-06,29
Hawkins,2025-01-06,18
Haywood,2025-01-06,35
Hickman,2025-01-06,0
Jefferson,2025-01-06,2
Knox,2025-01-06,1175
Lake,2025-01-06,0
Lauderdale,2025-01-06,2
Lawrence,2025-01-06,31
Lincoln,2025-01-06,1
Loudon,2025-01-06,23
Macon,2025-01-06,1
Madison,2025-01-06,2
Marion,2025-01-06,328
Marshall,2025-01-06,3
Maury,2025-01-06,56
McMinn,2025-01-06,213
Meigs,2025-01-06,434
Monroe,2025-01-06,62
Montgomery,2025-01-06,5
Obion,2025-01-06,0
Pickett,2025-01-06,1
Polk,2025-01-06,4
Putnam,2025-01-06,15
Rhea,2025-01-06,59
Roane,2025-01-06,15
Robertson,2025-01-06,12
Rutherford,2025-01-06,378
Sequatchie,2025-01-06,123
Sevier,2025-01-06,289
Shelby,2025-01-06,1868
Smith,2025-01-06,0
Stewart,2025-01-06,12
Sullivan,2025-01-06,1017
Sumner,2025-01-06,5
Tipton,2025-01-06,337
Trousdale,2025-01-06,42
Unicoi,2025-01-06,0
Union,2025-01-06,56
Van Buren,2025-01-06,21
Warren,2025-01-06,0
Washington,2025-01-06,10
Weakley,2025-01-06,0
Williamson,2025-01-06,26
Wilson,2025-01-06,3
Anderson,2025-01-07,95
Bedford,2025-01-07,7
Blount,2025-01-07,176
Bradley,2025-01-07,2
Campbell,2025-01-07,1
Cannon,2025-01-07,3
Cheatham,2025-01-07,674
Claiborne,2025-01-07,16
Cocke,2025-01-07,3
Coffee,2025-01-07,3
Crockett,2025-01-07,0
Cumberland,2025-01-07,17
Davidson,2025-01-07,19
Dyer,2025-01-07,0
Fayette,2025-01-07,71
Fentress,2025-01-07,2
Franklin,2025-01-07,11
Gibson,2025-01-07,0
Giles,2025-01-07,4
Grainger,2025-01-07,9
Greene,2025-01-07,4
Hamblen,2025-01-07,3
Hamilton,2025-01-07,53
Hawkins,2025-01-07,250
Haywood,2025-01-07,5
Henry,2025-01-07,1
Jefferson,2025-01-07,18
Knox,2025-01-07,275
Lake,2025-01-07,0
Lauderdale,2025-01-07,2
Lawrence,2025-01-07,4
Loudon,2025-01-07,8
Macon,2025-01-07,4
Madison,2025-01-07,803
Marion,2025-01-07,3
Marshall,2025-01-07,8
Maury,2025-01-07,11
McMinn,2025-01-07,1
Meigs,2025-01-07,1
Monroe,2025-01-07,712
Montgomery,2025-01-07,12
Moore,2025-01-07,1
Obion,2025-01-07,0
Rhea,2025-01-07,2
Roane,2025-01-07,2
Robertson,2025-01-07,5
Rutherford,2025-01-07,6
Sequatchie,2025-01-07,48
Sevier,2025-01-07,15
Shelby,2025-01-07,1586
Stewart,2025-01-07,3
Sullivan,2025-01-07,874
Sumner,2025-01-07,4
Tipton,2025-01-07,318
Union,2025-01-07,1
Washington,2025-01-07,5
Weakley,2025-01-07,0
Williamson,2025-01-07,9
Wilson,2025-01-07,4
Anderson,2025-01-08,4
Bledsoe,2025-01-08,1
Blount,2025-01-08,11
Cheatham,2025-01-08,2
Chester,2025-01-08,1
Claiborne,2025-01-08,20
Cocke,2025-01-08,4
Coffee,2025-01-08,4
Crockett,2025-01-08,0
Cumberland,2025-01-08,23
Davidson,2025-01-08,3976
DeKalb,2025-01-08,7
Dyer,2025-01-08,0
Fayette,2025-01-08,1
Fentress,2025-01-08,10
Franklin,2025-01-08,9
Gibson,2025-01-08,0
Giles,2025-01-08,56
Grainger,2025-01-08,0
Greene,2025-01-08,5
Grundy,2025-01-08,2
Hamblen,2025-01-08,8
Hamilton,2025-01-08,77
Hawkins,2025-01-08,1
Haywood,2025-01-08,5
Henry,2025-01-08,4
Jefferson,2025-01-08,1
Knox,2025-01-08,60
Lake,2025-01-08,0
Lauderdale,2025-01-08,0
Lawrence,2025-01-08,34
Loudon,2025-01-08,2
Madison,2025-01-08,803
Marion,2025-01-08,6
Marshall,2025-01-08,50
Maury,2025-01-08,8
McMinn,2025-01-08,2
Meigs,2025-01-08,1
Monroe,2025-01-08,2
Montgomery,2025-01-08,17
Obion,2025-01-08,0
Polk,2025-01-08,1
Rhea,2025-01-08,4
Roane,2025-01-08,1
Robertson,2025-01-08,27
Rutherford,2025-01-08,51
Sevier,2025-01-08,13
Shelby,2025-01-08,10537
Stewart,2025-01-08,17
Sullivan,2025-01-08,12
Sumner,2025-01-08,2
Tipton,2025-01-08,688
Union,2025-01-08,2
Washington,2025-01-08,53
Weakley,2025-01-08,0
Williamson,2025-01-08,9
Wilson,2025-01-08,6
Anderson,2025-01-09,0
Bedford,2025-01-09,2
Bledsoe,2025-01-09,2
Blount,2025-01-09,25
Bradley,2025-01-09,22
Campbell,2025-01-09,49
Cannon,2025-01-09,2
Cheatham,2025-01-09,2
Chester,2025-01-09,5
Claiborne,2025-01-09,47
Cocke,2025-01-09,1
Coffee,2025-01-09,5
Crockett,2025-01-09,0
Cumberland,2025-01-09,1
Davidson,2025-01-09,2496
Dyer,2025-01-09,0
Fentress,2025-01-09,187
Franklin,2025-01-09,3018
Gibson,2025-01-09,0
Giles,2025-01-09,108
Grainger,2025-01-09,19
Greene,2025-01-09,718
Grundy,2025-01-09,2
Hamblen,2025-01-09,25
Hamilton,2025-01-09,247
Hancock,2025-01-09,17
Hardeman,2025-01-09,1
Hawkins,2025-01-09,5
Haywood,2025-01-09,0
Henry,2025-01-09,53
Jefferson,2025-01-09,2
Knox,2025-01-09,2548
Lake,2025-01-09,0
Lauderdale,2025-01-09,0
Lawrence,2025-01-09,14
Lewis,2025-01-09,0
Lincoln,2025-01-09,0
Loudon,2025-01-09,9
Madison,2025-01-09,3
Marion,2025-01-09,7
Marshall,2025-01-09,21
Maury,2025-01-09,47
McMinn,2025-01-09,732
Meigs,2025-01-09,85
Monroe,2025-01-09,14
Montgomery,2025-01-09,159
Moore,2025-01-09,5
Obion,2025-01-09,0
Overton,2025-01-09,1
Polk,2025-01-09,321
Rhea,2025-01-09,2
Roane,2025-01-09,1058
Robertson,2025-01-09,2
Rutherford,2025-01-09,51
Sequatchie,2025-01-09,6
Sevier,2025-01-09,274
Shelby,2025-01-09,409
