county,date,customers_out
Shelby,2021-04-08,641.0
Shelby,2021-04-09,3110.0
Shelby,2021-04-10,2154.0
Shelby,2021-04-11,1307.0
Smith,2021-04-09,1.0
Stewart,2021-04-08,22.0
Stewart,2021-04-09,2.0
Stewart,2021-04-10,1.0
Stewart,2021-04-11,1.0
Sullivan,2021-04-08,15.0
Sullivan,2021-04-09,20.0
Sullivan,2021-04-10,122.0
Sullivan,2021-04-11,30.0
Sumner,2021-04-08,100.0
Sumner,2021-04-09,18.0
Sumner,2021-04-10,29.0
Sumner,2021-04-11,1330.0
Tipton,2021-04-08,21.0
Tipton,2021-04-09,460.0
Unicoi,2021-04-08,4.0
Unicoi,2021-04-09,6.0
Union,2021-04-08,241.0
Union,2021-04-09,
Washington,2021-04-08,9.0
Washington,2021-04-09,33.0
Washington,2021-04-10,35.0
Washington,2021-04-11,78.0
Williamson,2021-04-08,43.0
Williamson,2021-04-09,6.0
Williamson,2021-04-10,3.0
Williamson,2021-04-11,1.0
Wilson,2021-04-08,6.0
Wilson,2021-04-09,13.0
Wilson,2021-04-10,2.0
Anderson,2021-04-12,27.0
Anderson,2021-04-13,2.0
Anderson,2021-04-14,23.0
Bedford,2021-04-12,28.0
Bedford,2021-04-13,450.0
Bedford,2021-04-14,40.0
Bledsoe,2021-04-11,1.0
Bledsoe,2021-04-12,
Bledsoe,2021-04-13,23.0
Bledsoe,2021-04-14,33.0
Blount,2021-04-11,48.0
Blount,2021-04-12,160.0
Blount,2021-04-13,28.0
Blount,2021-04-14,26.0
Bradley,2021-04-11,22.0
Bradley,2021-04-12,56.0
Bradley,2021-04-13,26.0
Campbell,2021-04-11,87.0
Campbell,2021-04-12,57.0
Campbell,2021-04-13,58.0
Campbell,2021-04-14,41.0
Cannon,2021-04-12,1733.0
Cannon,2021-04-13,1733.0
Carter,2021-04-12,
Cheatham,2021-04-11,83.0
Cheatham,2021-04-12,2.0
Cheatham,2021-04-13,2.0
Cheatham,2021-04-14,3.0
Chester,2021-04-11,902.0
Chester,2021-04-12,8.0
Chester,2021-04-13,2.0
Claiborne,2021-04-11,7.0
Claiborne,2021-04-12,47.0
Claiborne,2021-04-13,36.0
Claiborne,2021-04-14,
Clay,2021-04-12,50.0
Clay,2021-04-13,2.0
Clay,2021-04-14,7.0
Cocke,2021-04-11,801.0
Cocke,2021-04-12,6.0
Cocke,2021-04-13,5.0
Cocke,2021-04-14,4.0
Coffee,2021-04-12,22.0
Coffee,2021-04-13,22.0
Coffee,2021-04-14,2.0
Crockett,2021-04-13,217.0
Cumberland,2021-04-11,12.0
Cumberland,2021-04-12,19.0
Cumberland,2021-04-13,22.0
Cumberland,2021-04-14,1.0
Davidson,2021-04-11,96.0
Davidson,2021-04-12,1461.0
Davidson,2021-04-13,37.0
Davidson,2021-04-14,38.0
DeKalb,2021-04-12,
Dickson,2021-04-12,
Fayette,2021-04-11,1.0
Fayette,2021-04-12,36.0
Fayette,2021-04-13,23.0
Fayette,2021-04-14,1.0
Fentress,2021-04-11,1.0
Fentress,2021-04-12,1.0
Fentress,2021-04-13,1.0
Franklin,2021-04-11,2.0
Franklin,2021-04-12,5.0
Franklin,2021-04-13,4.0
Franklin,2021-04-14,2.0
Gibson,2021-04-11,3.0
Gibson,2021-04-12,4.0
Gibson,2021-04-13,14.0
Giles,2021-04-11,6.0
Giles,2021-04-12,11.0
Giles,2021-04-14,22.0
Grainger,2021-04-12,1.0
Grainger,2021-04-13,1.0
Grainger,2021-04-14,
Greene,2021-04-11,1.0
Greene,2021-04-12,6.0
Greene,2021-04-13,4.0
Greene,2021-04-14,2.0
Grundy,2021-04-12,4.0
Grundy,2021-04-13,145.0
Grundy,2021-04-14,2.0
Hamblen,2021-04-12,2.0
Hamblen,2021-04-13,32.0
Hamblen,2021-04-14,
Hamilton,2021-04-12,
Hamilton,2021-04-14,2.0
Hancock,2021-04-11,45.0
Hancock,2021-04-12,33.0
Hancock,2021-04-13,22.0
Hancock,2021-04-14,1.0
Hawkins,2021-04-11,16.0
Hawkins,2021-04-12,31.0
Hawkins,2021-04-13,59.0
Hawkins,2021-04-14,
Haywood,2021-04-13,1.0
Henry,2021-04-11,35.0
Henry,2021-04-12,11.0
Henry,2021-04-13,39.0
Hickman,2021-04-12,
Jefferson,2021-04-14,
Knox,2021-04-11,130.0
Knox,2021-04-12,871.0
Knox,2021-04-13,596.0
Knox,2021-04-14,41.0
Lawrence,2021-04-11,2.0
Lawrence,2021-04-12,17.0
Lawrence,2021-04-13,22.0
Lawrence,2021-04-14,1.0
Lewis,2021-04-12,
Lincoln,2021-04-12,
Loudon,2021-04-12,6.0
Loudon,2021-04-13,2.0
Loudon,2021-04-14,2.0
Macon,2021-04-11,1.0
Macon,2021-04-12,14.0
Macon,2021-04-13,2.0
Madison,2021-04-11,1.0
Madison,2021-04-12,68.0
Madison,2021-04-13,2.0
Marion,2021-04-11,29.0
Marion,2021-04-12,3.0
Marion,2021-04-13,6.0
Marshall,2021-04-12,5.0
Marshall,2021-04-13,6.0
Maury,2021-04-11,71.0
Maury,2021-04-12,932.0
Maury,2021-04-13,5.0
Maury,2021-04-14,3.0
McMinn,2021-04-11,14.0
McMinn,2021-04-12,103.0
McMinn,2021-04-13,17.0
Meigs,2021-04-11,3.0
Meigs,2021-04-12,2.0
Meigs,2021-04-13,13.0
Monroe,2021-04-12,29.0
Monroe,2021-04-13,67.0
Montgomery,2021-04-11,2969.0
Montgomery,2021-04-12,38.0
Montgomery,2021-04-13,57.0
Montgomery,2021-04-14,8.0
Moore,2021-04-12,1.0
Moore,2021-04-13,1.0
Moore,2021-04-14,1.0
Morgan,2021-04-12,
Obion,2021-04-11,22.0
Obion,2021-04-12,21.0
Overton,2021-04-12,
Pickett,2021-04-12,88.0
Polk,2021-04-12,
Putnam,2021-04-12,
Rhea,2021-04-11,1.0
Rhea,2021-04-12,1.0
Rhea,2021-04-13,26.0
Roane,2021-04-12,1.0
Robertson,2021-04-11,38.0
Robertson,2021-04-12,13.0
Robertson,2021-04-13,17.0
Rutherford,2021-04-11,1.0
Rutherford,2021-04-12,29.0
Rutherford,2021-04-13,29.0
Rutherford,2021-04-14,16.0
Scott,2021-04-12,
Sequatchie,2021-04-13,1.0
Sevier,2021-04-11,32.0
Sevier,2021-04-12,12.0
Sevier,2021-04-13,12.0
Sevier,2021-04-14,
Shelby,2021-04-11,433.0
Shelby,2021-04-12,1391.0
Shelby,2021-04-13,1295.0
Shelby,2021-04-14,272.0
Smith,2021-04-12,
Stewart,2021-04-11,22.0
Stewart,2021-04-12,5.0
Stewart,2021-04-13,1.0
Sullivan,2021-04-11,149.0
Sullivan,2021-04-12,10.0
Sullivan,2021-04-13,13.0
Sullivan,2021-04-14,5.0
Sumner,2021-04-11,1330.0
Sumner,2021-04-12,48.0
Sumner,2021-04-13,22.0
Sumner,2021-04-14,5.0
Tipton,2021-04-11,27.0
Tipton,2021-04-13,3.0
Tipton,2021-04-14,
Trousdale,2021-04-12,1.0
Trousdale,2021-04-13,1.0
Unicoi,2021-04-11,
Unicoi,2021-04-12,
Unicoi,2021-04-13,
Unicoi,2021-04-14,1.0
Union,2021-04-11,237.0
Union,2021-04-12,72.0
Union,2021-04-13,67.0
Union,2021-04-14,3.0
Van Buren,2021-04-13,1.0
Warren,2021-04-12,1.0
Warren,2021-04-13,1.0
Washington,2021-04-11,45.0
Washington,2021-04-12,86.0
Washington,2021-04-13,98.0
Washington,2021-04-14,9.0
Wayne,2021-04-12,
White,2021-04-12,
White,2021-04-13,461.0
Williamson,2021-04-11,23.0
Williamson,2021-04-12,28.0
Williamson,2021-04-13,16.0
Wilson,2021-04-11,2.0
Wilson,2021-04-12,20.0
Wilson,2021-04-13,53.0
Wilson,2021-04-14,43.0
Anderson,2021-04-14,1.0
Anderson,2021-04-15,109.0
Anderson,2021-04-16,9.0
Bedford,2021-04-14,4.0
Bedford,2021-04-15,1.0
Bledsoe,2021-04-15,1.0
Bledsoe,2021-04-16,1.0
Blount,2021-04-14,26.0
Blount,2021-04-15,61.0
Blount,2021-04-16,89.0
Blount,2021-04-17,46.0
Bradley,2021-04-14,26.0
Bradley,2021-04-15,60.0
Bradley,2021-04-16,9.0
Bradley,2021-04-17,68.0
Campbell,2021-04-14,172.0
Campbell,2021-04-15,173.0
Campbell,2021-04-16,107.0
Campbell,2021-04-17,107.0
Cannon,2021-04-14,2.0
Cannon,2021-04-15,
Carter,2021-04-16,
Cheatham,2021-04-14,6.0
Cheatham,2021-04-15,4.0
Cheatham,2021-04-16,17.0
Cheatham,2021-04-17,1.0
Chester,2021-04-16,37.0
Claiborne,2021-04-14,146.0
Claiborne,2021-04-15,21.0
Claiborne,2021-04-16,281.0
Claiborne,2021-04-17,281.0
Clay,2021-04-14,7.0
Cocke,2021-04-14,57.0
Cocke,2021-04-15,5.0
Cocke,2021-04-16,13.0
Cocke,2021-04-17,1.0
Coffee,2021-04-14,4.0
Coffee,2021-04-15,3.0
Coffee,2021-04-16,2.0
Coffee,2021-04-17,4.0
Crockett,2021-04-16,3.0
Cumberland,2021-04-14,11.0
Cumberland,2021-04-15,114.0
Cumberland,2021-04-16,6.0
Davidson,2021-04-14,41.0
Davidson,2021-04-15,99.0
Davidson,2021-04-16,1097.0
Davidson,2021-04-17,23.0
DeKalb,2021-04-15,
Dickson,2021-04-15,
Fayette,2021-04-16,1.0
Fayette,2021-04-17,1.0
Fentress,2021-04-16,6.0
Fentress,2021-04-17,1.0
Franklin,2021-04-14,667.0
Franklin,2021-04-15,1.0
Franklin,2021-04-16,11.0
Giles,2021-04-14,5.0
Giles,2021-04-15,83.0
Giles,2021-04-16,39.0
Giles,2021-04-17,45.0
Grainger,2021-04-16,3.0
Greene,2021-04-14,8.0
Greene,2021-04-15,431.0
Greene,2021-04-16,4.0
Greene,2021-04-17,
Grundy,2021-04-14,1.0
Grundy,2021-04-15,4.0
Grundy,2021-04-16,2.0
Grundy,2021-04-17,1.0
Hamblen,2021-04-15,23.0
Hamblen,2021-04-16,8.0
Hamblen,2021-04-17,
Hamilton,2021-04-14,2.0
Hamilton,2021-04-15,95.0
Hamilton,2021-04-16,1.0
Hancock,2021-04-14,3.0
Hancock,2021-04-15,1.0
Hancock,2021-04-16,8.0
Hancock,2021-04-17,1.0
Hardeman,2021-04-16,59.0
Hawkins,2021-04-14,17.0
Hawkins,2021-04-15,19.0
Hawkins,2021-04-16,40.0
Hawkins,2021-04-17,31.0
Henry,2021-04-14,162.0
Henry,2021-04-15,75.0
Henry,2021-04-17,2.0
Hickman,2021-04-15,
Jefferson,2021-04-14,1.0
Knox,2021-04-14,41.0
Knox,2021-04-15,684.0
Knox,2021-04-16,676.0
Knox,2021-04-17,5.0
Lake,2021-04-17,19.0
Lawrence,2021-04-14,4.0
Lawrence,2021-04-15,27.0
Lawrence,2021-04-16,6.0
Lawrence,2021-04-17,1.0
Lewis,2021-04-14,
Lincoln,2021-04-14,
Loudon,2021-04-14,14.0
Loudon,2021-04-15,2.0
Loudon,2021-04-16,4.0
Macon,2021-04-15,2.0
Macon,2021-04-16,34.0
Madison,2021-04-14,3.0
Madison,2021-04-15,77.0
Madison,2021-04-16,10.0
Madison,2021-04-17,59.0
Marion,2021-04-15,32.0
Marion,2021-04-16,21.0
Marion,2021-04-17,36.0
Marshall,2021-04-14,3.0
Marshall,2021-04-15,2.0
Marshall,2021-04-16,5.0
Maury,2021-04-14,44.0
Maury,2021-04-15,7.0
Maury,2021-04-16,4.0
Maury,2021-04-17,2.0
McMinn,2021-04-15,4.0
McMinn,2021-04-17,227.0
Meigs,2021-04-14,4.0
Meigs,2021-04-15,1.0
Monroe,2021-04-14,208.0
Monroe,2021-04-15,10.0
Monroe,2021-04-16,6.0
Monroe,2021-04-17,11.0
Montgomery,2021-04-14,209.0
Montgomery,2021-04-15,163.0
Montgomery,2021-04-16,18.0
Montgomery,2021-04-17,17.0
Moore,2021-04-15,1.0
Morgan,2021-04-14,11.0
Obion,2021-04-14,2.0
Obion,2021-04-17,1.0
Polk,2021-04-16,3.0
Polk,2021-04-17,3876.0
Putnam,2021-04-16,43.0
Roane,2021-04-14,7.0
Roane,2021-04-15,1.0
Robertson,2021-04-14,10.0
Robertson,2021-04-15,24.0
Robertson,2021-04-16,8.0
Robertson,2021-04-17,13.0
Rutherford,2021-04-14,18.0
Rutherford,2021-04-15,72.0
Rutherford,2021-04-16,5.0
Rutherford,2021-04-17,2.0
Sequatchie,2021-04-15,1.0
Sevier,2021-04-14,13.0
Sevier,2021-04-15,26.0
Sevier,2021-04-16,9.0
Sevier,2021-04-17,2.0
Shelby,2021-04-14,95.0
Shelby,2021-04-15,1393.0
Shelby,2021-04-16,289.0
Shelby,2021-04-17,2464.0
Smith,2021-04-15,
Stewart,2021-04-14,1.0
Stewart,2021-04-15,2.0
Stewart,2021-04-16,20.0
Stewart,2021-04-17,8.0
Sullivan,2021-04-14,188.0
Sullivan,2021-04-15,83.0
Sullivan,2021-04-16,28.0
Sullivan,2021-04-17,57.0
Sumner,2021-04-14,17.0
Sumner,2021-04-15,30.0
Sumner,2021-04-16,97.0
Sumner,2021-04-17,17.0
Tipton,2021-04-14,6.0
Tipton,2021-04-15,1031.0
Trousdale,2021-04-15,2.0
Unicoi,2021-04-14,1.0
Unicoi,2021-04-15,
Unicoi,2021-04-16,3.0
Union,2021-04-14,3.0
Union,2021-04-15,
Union,2021-04-16,4.0
Warren,2021-04-15,
Washington,2021-04-14,26.0
Washington,2021-04-15,16.0
Washington,2021-04-16,16.0
Washington,2021-04-17,36.0
Wayne,2021-04-14,
Williamson,2021-04-14,5.0
Williamson,2021-04-15,6.0
Williamson,2021-04-16,44.0
Williamson,2021-04-17,5.0
Wilson,2021-04-14,51.0
Wilson,2021-04-15,104.0
Wilson,2021-04-16,11.0
Wilson,2021-04-17,32.0
Anderson,2021-04-17,4.0
Anderson,2021-04-18,4.0
Anderson,2021-04-19,18.0
Anderson,2021-04-20,18.0
Anderson,2021-04-21,2.0
Bedford,2021-04-17,21.0
Bedford,2021-04-18,1.0
Bedford,2021-04-19,27.0
Bedford,2021-04-20,89.0
Bledsoe,2021-04-18,3.0
Bledsoe,2021-04-19,
Blount,2021-04-17,3.0
Blount,2021-04-18,87.0
Blount,2021-04-19,74.0
Blount,2021-04-20,47.0
Bradley,2021-04-17,8.0
Bradley,2021-04-18,12.0
Bradley,2021-04-19,47.0
Bradley,2021-04-20,47.0
Campbell,2021-04-17,34.0
Campbell,2021-04-18,45.0
Campbell,2021-04-19,60.0
Campbell,2021-04-20,11.0
Campbell,2021-04-21,34.0
Cannon,2021-04-17,1.0
Cannon,2021-04-18,55.0
Cannon,2021-04-19,1.0
Cannon,2021-04-20,2.0
Cheatham,2021-04-17,8.0
Cheatham,2021-04-18,35.0
Cheatham,2021-04-19,1.0
Cheatham,2021-04-20,42.0
Cheatham,2021-04-21,24.0
Chester,2021-04-18,1.0
Chester,2021-04-19,552.0
Claiborne,2021-04-18,5.0
Claiborne,2021-04-19,75.0
Claiborne,2021-04-20,221.0
Cocke,2021-04-17,2.0
Cocke,2021-04-18,1.0
Cocke,2021-04-19,5.0
Cocke,2021-04-20,112.0
Cocke,2021-04-21,1.0
Coffee,2021-04-17,5.0
Coffee,2021-04-18,37.0
Coffee,2021-04-19,7.0
Coffee,2021-04-20,97.0
Coffee,2021-04-21,3.0
Crockett,2021-04-19,18.0
Crockett,2021-04-20,12.0
Cumberland,2021-04-17,28.0
Cumberland,2021-04-18,40.0
Cumberland,2021-04-19,25.0
Cumberland,2021-04-20,73.0
Davidson,2021-04-17,19.0
Davidson,2021-04-18,316.0
Davidson,2021-04-19,1095.0
Davidson,2021-04-20,14.0
Davidson,2021-04-21,20.0
DeKalb,2021-04-19,1.0
DeKalb,2021-04-20,72.0
Dickson,2021-04-19,
Dickson,2021-04-20,
Dyer,2021-04-20,5.0
Fayette,2021-04-18,
Fayette,2021-04-19,202.0
Fayette,2021-04-20,23.0
Fentress,2021-04-17,1.0
Fentress,2021-04-19,60.0
Fentress,2021-04-20,1.0
Fentress,2021-04-21,1.0
Franklin,2021-04-18,
Franklin,2021-04-19,17.0
Franklin,2021-04-20,20.0
Gibson,2021-04-20,3.0
Giles,2021-04-17,57.0
Giles,2021-04-18,12.0
Giles,2021-04-19,30.0
Giles,2021-04-20,61.0
Giles,2021-04-21,6.0
Grainger,2021-04-19,2.0
Greene,2021-04-18,1.0
Greene,2021-04-19,50.0
Greene,2021-04-20,7.0
Greene,2021-04-21,
Grundy,2021-04-17,2.0
Grundy,2021-04-18,2.0
Grundy,2021-04-19,1.0
Grundy,2021-04-20,1.0
Hamblen,2021-04-18,74.0
Hamblen,2021-04-19,1.0
Hamblen,2021-04-20,10.0
Hamilton,2021-04-17,3.0
Hamilton,2021-04-18,6.0
Hamilton,2021-04-19,5.0
Hancock,2021-04-17,1.0
Hancock,2021-04-18,42.0
Hancock,2021-04-19,1.0
Hancock,2021-04-20,5.0
Hancock,2021-04-21,1.0
Hardeman,2021-04-18,
Hardeman,2021-04-20,377.0
Hardeman,2021-04-21,1.0
Hawkins,2021-04-17,7.0
Hawkins,2021-04-18,36.0
Hawkins,2021-04-19,20.0
Hawkins,2021-04-20,32.0
Haywood,2021-04-18,
Haywood,2021-04-20,132.0
Henry,2021-04-17,1.0
Henry,2021-04-19,5.0
Henry,2021-04-20,551.0
Hickman,2021-04-19,
Jefferson,2021-04-20,3.0
Knox,2021-04-17,11.0
Knox,2021-04-18,1186.0
Knox,2021-04-19,5727.0
Knox,2021-04-20,35.0
Knox,2021-04-21,25.0
Lawrence,2021-04-17,6.0
Lawrence,2021-04-19,3.0
Lawrence,2021-04-20,2.0
Loudon,2021-04-17,5.0
Loudon,2021-04-18,18.0
Loudon,2021-04-19,1.0
Loudon,2021-04-20,2.0
Macon,2021-04-19,1.0
Macon,2021-04-20,8.0
Madison,2021-04-17,4.0
Madison,2021-04-18,5.0
Madison,2021-04-19,54.0
Madison,2021-04-20,11.0
Madison,2021-04-21,1.0
Marion,2021-04-17,2.0
Marion,2021-04-18,24.0
Marion,2021-04-19,22.0
Marion,2021-04-20,10.0
Marshall,2021-04-17,1.0
Marshall,2021-04-18,3.0
Marshall,2021-04-19,1.0
Marshall,2021-04-20,2.0
Marshall,2021-04-21,1.0
Maury,2021-04-17,2.0
Maury,2021-04-18,1.0
Maury,2021-04-19,19.0
Maury,2021-04-20,11.0
Maury,2021-04-21,4.0
McMinn,2021-04-18,22.0
McMinn,2021-04-19,1.0
McMinn,2021-04-20,2.0
Meigs,2021-04-18,33.0
Meigs,2021-04-19,
Meigs,2021-04-20,1.0
Monroe,2021-04-17,2.0
Monroe,2021-04-19,53.0
Monroe,2021-04-20,166.0
Monroe,2021-04-21,2.0
Montgomery,2021-04-17,3.0
Montgomery,2021-04-18,51.0
Montgomery,2021-04-19,10.0
Montgomery,2021-04-20,316.0
Montgomery,2021-04-21,11.0
Moore,2021-04-19,2.0
Moore,2021-04-20,1.0
Morgan,2021-04-17,1.0
Morgan,2021-04-19,
Obion,2021-04-17,1.0
Obion,2021-04-18,2.0
Obion,2021-04-20,18.0
Overton,2021-04-19,1.0
Overton,2021-04-20,7.0
Pickett,2021-04-19,17.0
Polk,2021-04-17,1.0
Polk,2021-04-19,138.0
Polk,2021-04-20,46.0
Putnam,2021-04-18,1.0
Putnam,2021-04-19,
Rhea,2021-04-18,8.0
Rhea,2021-04-19,
Rhea,2021-04-21,2.0
Roane,2021-04-19,
Robertson,2021-04-17,3.0
Robertson,2021-04-18,363.0
Robertson,2021-04-19,12.0
Robertson,2021-04-20,28.0
Rutherford,2021-04-17,13.0
Rutherford,2021-04-18,91.0
Rutherford,2021-04-19,76.0
Rutherford,2021-04-20,66.0
Rutherford,2021-04-21,2.0
Scott,2021-04-19,
Sequatchie,2021-04-17,9.0
Sequatchie,2021-04-18,3.0
Sequatchie,2021-04-20,45.0
Sevier,2021-04-17,4.0
Sevier,2021-04-18,21.0
Sevier,2021-04-19,16.0
Sevier,2021-04-20,1299.0
Shelby,2021-04-17,372.0
Shelby,2021-04-18,1000.0
Shelby,2021-04-19,1335.0
Shelby,2021-04-20,3482.0
Shelby,2021-04-21,1340.0
Smith,2021-04-19,
Stewart,2021-04-18,23.0
Stewart,2021-04-19,2.0
Stewart,2021-04-20,12.0
Sullivan,2021-04-17,8.0
Sullivan,2021-04-18,55.0
Sullivan,2021-04-20,18.0
Sumner,2021-04-17,5.0
Sumner,2021-04-18,26.0
Sumner,2021-04-19,42.0
Sumner,2021-04-20,40.0
Sumner,2021-04-21,2.0
Tipton,2021-04-19,1.0
Tipton,2021-04-20,23.0
Trousdale,2021-04-19,8.0
Trousdale,2021-04-20,8.0
Unicoi,2021-04-19,
Unicoi,2021-04-20,
Union,2021-04-17,2.0
Union,2021-04-18,3.0
Union,2021-04-19,45.0
Union,2021-04-20,13.0
Union,2021-04-21,2.0
Van Buren,2021-04-17,8.0
Van Buren,2021-04-18,
Warren,2021-04-19,
Washington,2021-04-17,12.0
Washington,2021-04-18,17.0
Washington,2021-04-19,37.0
Washington,2021-04-20,32.0
White,2021-04-19,
Williamson,2021-04-17,2.0
Williamson,2021-04-18,87.0
Williamson,2021-04-19,6.0
Williamson,2021-04-20,13.0
Wilson,2021-04-17,2.0
Wilson,2021-04-19,87.0
Wilson,2021-04-20,23.0
Anderson,2021-04-21,5.0
Anderson,2021-04-22,3.0
Anderson,2021-04-23,15.0
Anderson,2021-04-24,2.0
Bedford,2021-04-21,2.0
Bedford,2021-04-22,18.0
Bedford,2021-04-23,1.0
Bedford,2021-04-24,3.0
Bledsoe,2021-04-21,1.0
Bledsoe,2021-04-22,1.0
Bledsoe,2021-04-23,67.0
Bledsoe,2021-04-24,2.0
Blount,2021-04-21,31.0
Blount,2021-04-22,18.0
Blount,2021-04-23,523.0
Blount,2021-04-24,1230.0
Bradley,2021-04-21,23.0
Bradley,2021-04-22,110.0
Bradley,2021-04-23,106.0
Bradley,2021-04-24,1.0
Campbell,2021-04-21,76.0
Campbell,2021-04-22,43.0
Campbell,2021-04-23,34.0
Cannon,2021-04-21,450.0
Cannon,2021-04-22,4.0
Cannon,2021-04-23,1.0
Cheatham,2021-04-21,59.0
Cheatham,2021-04-22,18.0
Cheatham,2021-04-24,1.0
Chester,2021-04-22,1.0
Chester,2021-04-23,
Claiborne,2021-04-22,69.0
Claiborne,2021-04-23,8.0
Clay,2021-04-23,34.0
Clay,2021-04-24,25.0
Cocke,2021-04-21,5.0
Cocke,2021-04-22,2.0
Cocke,2021-04-23,9.0
Cocke,2021-04-24,
Coffee,2021-04-21,27.0
Coffee,2021-04-22,32.0
Coffee,2021-04-23,4.0
Coffee,2021-04-24,53.0
Crockett,2021-04-23,
Cumberland,2021-04-21,2.0
Cumberland,2021-04-22,1.0
Cumberland,2021-04-23,77.0
Cumberland,2021-04-24,24.0
Davidson,2021-04-21,36.0
Davidson,2021-04-22,635.0
Davidson,2021-04-23,634.0
Davidson,2021-04-24,7.0
DeKalb,2021-04-22,
Dickson,2021-04-22,
Dyer,2021-04-23,
Fayette,2021-04-21,1.0
Fayette,2021-04-22,650.0
Fayette,2021-04-23,1.0
Fayette,2021-04-24,342.0
Fentress,2021-04-21,8.0
Fentress,2021-04-23,39.0
Fentress,2021-04-24,1.0
Franklin,2021-04-21,56.0
Franklin,2021-04-22,30.0
Franklin,2021-04-23,1.0
Franklin,2021-04-24,159.0
Gibson,2021-04-21,1.0
Gibson,2021-04-22,12.0
Gibson,2021-04-23,67.0
Giles,2021-04-21,2.0
Giles,2021-04-22,36.0
Giles,2021-04-23,19.0
Grainger,2021-04-21,1.0
Greene,2021-04-21,
Greene,2021-04-22,1.0
Greene,2021-04-23,14.0
Greene,2021-04-24,51.0
Grundy,2021-04-21,4.0
Grundy,2021-04-22,123.0
Grundy,2021-04-23,1.0
Grundy,2021-04-24,5.0
Hamblen,2021-04-21,27.0
Hamblen,2021-04-22,11.0
Hamblen,2021-04-23,
Hamblen,2021-04-24,
Hamilton,2021-04-22,6.0
Hamilton,2021-04-23,66.0
Hancock,2021-04-21,1.0
Hancock,2021-04-22,2.0
Hancock,2021-04-23,4.0
Hancock,2021-04-24,1.0
Hardeman,2021-04-21,1.0
Hardeman,2021-04-22,1.0
Hardeman,2021-04-23,1.0
Hawkins,2021-04-21,27.0
Hawkins,2021-04-22,77.0
Hawkins,2021-04-23,77.0
Hawkins,2021-04-24,24.0
Haywood,2021-04-21,15.0
Haywood,2021-04-22,20.0
Haywood,2021-04-23,
Henderson,2021-04-22,2.0
Henderson,2021-04-23,
Henry,2021-04-22,554.0
Henry,2021-04-23,516.0
Henry,2021-04-24,182.0
Hickman,2021-04-22,
Jefferson,2021-04-23,1.0
Knox,2021-04-21,310.0
Knox,2021-04-22,2546.0
Knox,2021-04-23,675.0
Knox,2021-04-24,1.0
Lake,2021-04-21,2.0
Lake,2021-04-23,
Lauderdale,2021-04-23,
Lawrence,2021-04-21,2.0
Lawrence,2021-04-22,46.0
Lawrence,2021-04-23,2.0
Lawrence,2021-04-24,2.0
Lewis,2021-04-23,
Lincoln,2021-04-23,
Loudon,2021-04-22,1.0
Macon,2021-04-21,1341.0
Macon,2021-04-22,2.0
Macon,2021-04-23,1.0
Madison,2021-04-21,15.0
Madison,2021-04-22,1089.0
Madison,2021-04-23,989.0
Madison,2021-04-24,676.0
Marion,2021-04-21,1.0
Marion,2021-04-22,11.0
Marion,2021-04-23,6.0
Marion,2021-04-24,30.0
Marshall,2021-04-21,3.0
Marshall,2021-04-22,34.0
Marshall,2021-04-23,2.0
Marshall,2021-04-24,24.0
Maury,2021-04-21,45.0
Maury,2021-04-22,92.0
Maury,2021-04-23,62.0
Maury,2021-04-24,5.0
McMinn,2021-04-23,8.0
Meigs,2021-04-21,49.0
Meigs,2021-04-22,3.0
Meigs,2021-04-23,3.0
Monroe,2021-04-21,12.0
Monroe,2021-04-22,13.0
Monroe,2021-04-23,5.0
Monroe,2021-04-24,1.0
Montgomery,2021-04-21,9.0
Montgomery,2021-04-22,9.0
Montgomery,2021-04-23,7.0
Montgomery,2021-04-24,1.0
Moore,2021-04-21,1.0
Moore,2021-04-22,1.0
Moore,2021-04-23,
Obion,2021-04-21,2.0
Obion,2021-04-23,219.0
Pickett,2021-04-23,20.0
Polk,2021-04-21,1.0
Polk,2021-04-22,1.0
Polk,2021-04-24,7.0
Rhea,2021-04-21,1.0
Rhea,2021-04-22,15.0
Rhea,2021-04-23,1.0
Roane,2021-04-22,1.0
Roane,2021-04-23,10.0
Robertson,2021-04-21,20.0
Robertson,2021-04-22,105.0
Robertson,2021-04-23,91.0
Rutherford,2021-04-21,48.0
Rutherford,2021-04-22,63.0
Rutherford,2021-04-23,7.0
Rutherford,2021-04-24,2.0
Scott,2021-04-21,47.0
Sequatchie,2021-04-24,59.0
Sevier,2021-04-21,86.0
Sevier,2021-04-22,776.0
Sevier,2021-04-23,38.0
Sevier,2021-04-24,47.0
Shelby,2021-04-21,1116.0
Shelby,2021-04-22,1354.0
Shelby,2021-04-23,1158.0
Shelby,2021-04-24,1187.0
Smith,2021-04-22,
Smith,2021-04-23,1.0
Stewart,2021-04-21,2.0
Stewart,2021-04-23,1.0
Stewart,2021-04-24,82.0
Sullivan,2021-04-21,66.0
Sullivan,2021-04-22,34.0
Sullivan,2021-04-23,56.0
Sullivan,2021-04-24,8.0
Sumner,2021-04-21,14.0
Sumner,2021-04-22,143.0
Sumner,2021-04-23,36.0
Sumner,2021-04-24,34.0
Tipton,2021-04-21,9.0
Tipton,2021-04-22,20.0
Tipton,2021-04-23,
Tipton,2021-04-24,82.0
Trousdale,2021-04-21,9.0
Trousdale,2021-04-22,2.0
Unicoi,2021-04-22,1.0
Union,2021-04-21,3.0
